time_s,x_m,y_m,theta_rad
1.435000000000000142e+01,3.820263310864708828e+00,2.127433856145623636e+00,1.251138567632589682e+00
1.440000000000000036e+01,3.824191257462956628e+00,2.139300419309571932e+00,1.251464506419044387e+00
1.445000000000000107e+01,3.828115339857566024e+00,2.151168273539771469e+00,1.251790686819923559e+00
1.450000000000000000e+01,3.832035575142842987e+00,2.163037480248481081e+00,1.251569227810015894e+00
1.455000000000000071e+01,3.835958440912767387e+00,2.174905824660640974e+00,1.251347648202169927e+00
1.460000000000000142e+01,3.839883938362907312e+00,2.186773305580915316e+00,1.251125942106277922e+00
1.465000000000000036e+01,3.843812068758192257e+00,2.198639921789950602e+00,1.250904103189211192e+00
1.470000000000000107e+01,3.847742833438148935e+00,2.210505672042571312e+00,1.250682124629278524e+00
1.475000000000000000e+01,3.851676233822674433e+00,2.222370555065792175e+00,1.250459999064679417e+00
1.480000000000000071e+01,3.855612271418420889e+00,2.234234569556619032e+00,1.250237718534976006e+00
1.485000000000000142e+01,3.859550947825869383e+00,2.246097714179613458e+00,1.250015274414419952e+00
1.490000000000000036e+01,3.863491987570157438e+00,2.257959153337997904e+00,1.249446478092167245e+00
1.495000000000000107e+01,3.867439786991031081e+00,2.269818389697777050e+00,1.248877372284829645e+00
1.500000000000000000e+01,3.871394348221758985e+00,2.281675417266975092e+00,1.248307942035842943e+00
1.505000000000000071e+01,3.875355673567097980e+00,2.293530229989282798e+00,1.247738171264524132e+00
1.510000000000000142e+01,3.879323765516474953e+00,2.305382821739195176e+00,1.247168042650890651e+00
1.515000000000000036e+01,3.883298626758520111e+00,2.317233186316652649e+00,1.246597537505340636e+00
1.520000000000000107e+01,3.887280260197128801e+00,2.329081317441119570e+00,1.246026635620747225e+00
1.525000000000000000e+01,3.891268668969261046e+00,2.340927208745027688e+00,1.245455315104036176e+00
1.530000000000000071e+01,3.895263505029456841e+00,2.352769811944439571e+00,1.244694522156491345e+00
1.535000000000000142e+01,3.899267374404216113e+00,2.364609445520398534e+00,1.243933315786491800e+00
1.540000000000000036e+01,3.903280279226213789e+00,2.376446099287722546e+00,1.243171676218192800e+00
1.545000000000000107e+01,3.907302221849432211e+00,2.388279762973341658e+00,1.242409582190820316e+00
1.550000000000000000e+01,3.911333204866472180e+00,2.400110426209607795e+00,1.241647010807026774e+00
1.555000000000000071e+01,3.915373231127631470e+00,2.411938078526926876e+00,1.240883937361386025e+00
1.560000000000000142e+01,3.919422303761985749e+00,2.423762709345616884e+00,1.240120335145821873e+00
1.565000000000000036e+01,3.923480426200740112e+00,2.435584307966899509e+00,1.239356175228149004e+00
1.570000000000000107e+01,3.927547602203163013e+00,2.447402863562894826e+00,1.238591426199137091e+00
1.575000000000000000e+01,3.931623529964971997e+00,2.459217478414514879e+00,1.237750636269796090e+00
1.580000000000000071e+01,3.935709420057222019e+00,2.471028749285401283e+00,1.236909369747068332e+00
1.585000000000000142e+01,3.939805274675051372e+00,2.482836663832044266e+00,1.236067603396825865e+00
1.590000000000000036e+01,3.943911096270922290e+00,2.494641209605210630e+00,1.235225312200494807e+00
1.595000000000000107e+01,3.948026887575336374e+00,2.506442374041691679e+00,1.234382469168699759e+00
1.600000000000000000e+01,3.952152651619717627e+00,2.518240144455189178e+00,1.233539045129935730e+00
1.605000000000000071e+01,3.956288391761749512e+00,2.530034508026232309e+00,1.232695008490140021e+00
1.610000000000000142e+01,3.960434111713507566e+00,2.541825451790983958e+00,1.231850324958221998e+00
1.615000000000000213e+01,3.964589596567972940e+00,2.553612341429198462e+00,1.231016264282019934e+00
1.619999999999999929e+01,3.968754941312901074e+00,2.565395846916353140e+00,1.230181733828979329e+00
1.625000000000000000e+01,3.972930148035024089e+00,2.577175956088166853e+00,1.229346710770075068e+00
1.630000000000000071e+01,3.977115219073306118e+00,2.588952656674825104e+00,1.228511170528931551e+00
1.635000000000000142e+01,3.981310157039178232e+00,2.600725936292767493e+00,1.227675086599973264e+00
1.640000000000000213e+01,3.985514964838877017e+00,2.612495782435620750e+00,1.226838430342291453e+00
1.644999999999999929e+01,3.989729645698175453e+00,2.624262182464169424e+00,1.226001170745232516e+00
1.650000000000000000e+01,3.993954203189828966e+00,2.636025123595228337e+00,1.225163274160917748e+00
1.655000000000000071e+01,3.998188510928793793e+00,2.647784230934674188e+00,1.224391989425488658e+00
1.660000000000000142e+01,4.002431913555403398e+00,2.659540142413002073e+00,1.223620273705621209e+00
1.665000000000000213e+01,4.006684413120351174e+00,2.671292847495011724e+00,1.222848106074693186e+00
1.669999999999999929e+01,4.010946011906731279e+00,2.683042335547725532e+00,1.222075464011017409e+00
1.675000000000000000e+01,4.015216712448482106e+00,2.694788595832826594e+00,1.221302323232412501e+00
1.680000000000000071e+01,4.019496517550746439e+00,2.706531617498315168e+00,1.220528657508762826e+00
1.685000000000000142e+01,4.023785430312400102e+00,2.718271389569281382e+00,1.219754438448955147e+00
1.690000000000000213e+01,4.028083454151044407e+00,2.730007900937672982e+00,1.218979635257873229e+00
1.694999999999999929e+01,4.032390532166835406e+00,2.741740975093866162e+00,1.218303448423576629e+00
1.700000000000000000e+01,4.036705563746034287e+00,2.753471190717985628e+00,1.217626886980175849e+00
1.705000000000000071e+01,4.041028550913610573e+00,2.765198539519438725e+00,1.216949932734338047e+00
1.710000000000000142e+01,4.045359495898351199e+00,2.776923013122083450e+00,1.216272566112215570e+00
1.715000000000000213e+01,4.049698401148813964e+00,2.788644603057663929e+00,1.215594766016760309e+00
1.719999999999999929e+01,4.054045269350938341e+00,2.800363300758573537e+00,1.214916509666118083e+00
1.725000000000000000e+01,4.058400103447520557e+00,2.812079097549852413e+00,1.214237772410013072e+00
1.730000000000000071e+01,4.062762906659816764e+00,2.823791984640314112e+00,1.213558527520422814e+00
1.735000000000000142e+01,4.067133667261931151e+00,2.835501912256607859e+00,1.212991989843145157e+00
1.740000000000000213e+01,4.071511076134445517e+00,2.847209401528633332e+00,1.212425140987693384e+00
1.744999999999999929e+01,4.075895135223870369e+00,2.858914446420888211e+00,1.211857965837126461e+00
1.750000000000000000e+01,4.080285846647663028e+00,2.870617040826601407e+00,1.211290448132554820e+00
1.755000000000000071e+01,4.084683212707432176e+00,2.882317178562312066e+00,1.210722570355514227e+00
1.760000000000000142e+01,4.089087235903502204e+00,2.894014853361892126e+00,1.210154313594797415e+00
1.765000000000000213e+01,4.093497918951017667e+00,2.905710058869939161e+00,1.209585657395212177e+00
1.769999999999999929e+01,4.097915264797800994e+00,2.917402788634453792e+00,1.209016579585244111e+00
1.775000000000000000e+01,4.102339285584386097e+00,2.929093059722737813e+00,1.208561608816049127e+00
1.780000000000000071e+01,4.106768634369818649e+00,2.940781342464354076e+00,1.208106390189429780e+00
1.785000000000000142e+01,4.111203312937960597e+00,2.952467632754310234e+00,1.207650911667355054e+00
1.790000000000000213e+01,4.115643323209949855e+00,2.964151926430895756e+00,1.207195160306320014e+00
1.794999999999999929e+01,4.120088667254673709e+00,2.975834219271400460e+00,1.206739122164394162e+00
1.800000000000000000e+01,4.124539347300324010e+00,2.987514506987394736e+00,1.206282782196029357e+00
1.805000000000000071e+01,4.128995365747168300e+00,2.999192785219515933e+00,1.205826124132643784e+00
1.810000000000000142e+01,4.133456725181700264e+00,3.010869049531688546e+00,1.205369130346608753e+00
1.815000000000000213e+01,4.137923446452669296e+00,3.022543342607385775e+00,1.205019248625134765e+00
1.819999999999999929e+01,4.142394257895104737e+00,3.034216087348069468e+00,1.204669177752892839e+00
1.825000000000000000e+01,4.146869161049151487e+00,3.045887281133130120e+00,1.204318908551946565e+00
1.830000000000000071e+01,4.151348157560315499e+00,3.057556921298848707e+00,1.203968431156791308e+00
1.835000000000000142e+01,4.155831249187426302e+00,3.069225005135165052e+00,1.203617734944010031e+00
1.840000000000000213e+01,4.160318437811415748e+00,3.080891529882112678e+00,1.203266808452697401e+00
1.844999999999999929e+01,4.164809725445017818e+00,3.092556492725885064e+00,1.202915639294161787e+00
1.850000000000000000e+01,4.169305114243514687e+00,3.104219890794475578e+00,1.202564214049123725e+00
1.855000000000000071e+01,4.173804606516675619e+00,3.115881721152836015e+00,1.202212518150272080e+00
1.860000000000000142e+01,4.178308223759109374e+00,3.127542030034511367e+00,1.201960483308714966e+00
1.865000000000000213e+01,4.182814782646161689e+00,3.139201211196410490e+00,1.201708306713750396e+00
1.869999999999999929e+01,4.187324284479690739e+00,3.150859263080517003e+00,1.201455981326773781e+00
1.875000000000000000e+01,4.191836730642803488e+00,3.162516184095923055e+00,1.201203499570519195e+00
1.880000000000000071e+01,4.196352122606096913e+00,3.174171972616314008e+00,1.200950853272698238e+00
1.885000000000000142e+01,4.200870461934560041e+00,3.185826626977189768e+00,1.200698033602072501e+00
1.890000000000000213e+01,4.205391750295214948e+00,3.197480145472788582e+00,1.200445030995703544e+00
1.894999999999999929e+01,4.209915989465600639e+00,3.209132526352672432e+00,1.200191835075883340e+00
1.900000000000000000e+01,4.214443195761575112e+00,3.220783804925196225e+00,1.200022151831441342e+00
1.905000000000000071e+01,4.218972380382556508e+00,3.232434318646144611e+00,1.199852373801571392e+00
1.910000000000000142e+01,4.223503544272427135e+00,3.244084066670088085e+00,1.199682496291025968e+00
1.915000000000000213e+01,4.228036688429448020e+00,3.255733048129786589e+00,1.199512514246537931e+00
1.920000000000000284e+01,4.232571813910413816e+00,3.267381262134529063e+00,1.199342422219488391e+00
1.925000000000000000e+01,4.237108921835244679e+00,3.279028707768300244e+00,1.199172214323580787e+00
1.930000000000000071e+01,4.241648013392062211e+00,3.290675384087749844e+00,1.199001884186696065e+00
1.935000000000000142e+01,4.246189089842832942e+00,3.302321290119938357e+00,1.198831424895940856e+00
1.940000000000000213e+01,4.250732161668683950e+00,3.313966448285738498e+00,1.198727952582675726e+00
1.945000000000000284e+01,4.255276438931954175e+00,3.325611137614660429e+00,1.198624422846081394e+00
1.950000000000000000e+01,4.259821922241298076e+00,3.337255357691156998e+00,1.198520832849596651e+00
1.955000000000000071e+01,4.264368612238293998e+00,3.348899108086584864e+00,1.198417179541122479e+00
1.960000000000000142e+01,4.268916509599949727e+00,3.360542388358210175e+00,1.198313459630623745e+00
1.965000000000000213e+01,4.273465615041466492e+00,3.372185198048111232e+00,1.198209669564745283e+00
1.970000000000000284e+01,4.278015929319298749e+00,3.383827536681965675e+00,1.198105805497951204e+00
1.975000000000000000e+01,4.282567453234549681e+00,3.395469403767700900e+00,1.198001863259598787e+00
1.980000000000000071e+01,4.287120192393489404e+00,3.407110810957045377e+00,1.197949327926812080e+00
1.985000000000000142e+01,4.291673543263566870e+00,3.418751979288694898e+00,1.197896763623140348e+00
1.990000000000000213e+01,4.296227506166499843e+00,3.430392908590905510e+00,1.197844168921844865e+00
1.995000000000000284e+01,4.300782081440588378e+00,3.442033598685383389e+00,1.197791542288143107e+00
2.000000000000000000e+01,4.305337269441975145e+00,3.453674049386788791e+00,1.197738882068019262e+00
2.005000000000000071e+01,4.309893070546029215e+00,3.465314260502188937e+00,1.197686186475548809e+00
2.010000000000000142e+01,4.314449485148880825e+00,3.476954231830452713e+00,1.197633453578491824e+00
2.015000000000000213e+01,4.319006513669122249e+00,3.488593963161580103e+00,1.197580681281867010e+00
2.020000000000000284e+01,4.323564158309948446e+00,3.500233458771345507e+00,1.197565468050466597e+00
2.025000000000000000e+01,4.328121980035720462e+00,3.511872885071692707e+00,1.197550246481732028e+00
2.030000000000000071e+01,4.332679978942174159e+00,3.523512242021282770e+00,1.197535016166372257e+00
2.035000000000000142e+01,4.337238155129806927e+00,3.535151529576907148e+00,1.197519776664205171e+00
2.040000000000000213e+01,4.341796508704237390e+00,3.546790747693346013e+00,1.197504527500969251e+00
2.045000000000000284e+01,4.346355039776602425e+00,3.558429896323211938e+00,1.197489268164712239e+00
2.050000000000000000e+01,4.350913748463995034e+00,3.570068975416779811e+00,1.197473998101691084e+00
2.055000000000000071e+01,4.355472634889951955e+00,3.581707984921794097e+00,1.197458716711696125e+00
2.060000000000000142e+01,4.360031699233164026e+00,3.593346924906231976e+00,1.197469262725586958e+00
2.065000000000000213e+01,4.364590640837067603e+00,3.604985912983683427e+00,1.197479814483501714e+00
2.070000000000000284e+01,4.369149459634179777e+00,3.616624949178730564e+00,1.197490372266513559e+00
2.075000000000000000e+01,4.373708155553744703e+00,3.628264033517235365e+00,1.197500936376840075e+00
2.080000000000000071e+01,4.378266728521488460e+00,3.639903166026435155e+00,1.197511507140017528e+00
2.085000000000000142e+01,4.382825178459348159e+00,3.651542346735048739e+00,1.197522084907363116e+00
2.090000000000000213e+01,4.387383505285169072e+00,3.663181575673393642e+00,1.197532670058769844e+00
2.095000000000000284e+01,4.391941708912375120e+00,3.674820852873516674e+00,1.197543263005891978e+00
2.100000000000000000e+01,4.396499788534322661e+00,3.686460176542842859e+00,1.197570164541553517e+00
2.105000000000000071e+01,4.401057555073969674e+00,3.698099622916755980e+00,1.197597080639881906e+00
2.110000000000000142e+01,4.405615008357722573e+00,3.709739192051191292e+00,1.197624012011172967e+00
2.115000000000000213e+01,4.410172148203714393e+00,3.721378884005308141e+00,1.197650959418979255e+00
2.120000000000000284e+01,4.414728974421185725e+00,3.733018698841730210e+00,1.197677923685569690e+00
2.125000000000000000e+01,4.419285486809799934e+00,3.744658636626812420e+00,1.197704905698107281e+00
2.130000000000000071e+01,4.423841685158889092e+00,3.756298697430936695e+00,1.197731906415659964e+00
2.135000000000000142e+01,4.428397569246614651e+00,3.767938881328836143e+00,1.197758926877185548e+00
2.140000000000000213e+01,4.432953137947801991e+00,3.779579186122689283e+00,1.197794854425598965e+00
2.145000000000000284e+01,4.437508288501072151e+00,3.791219654739510947e+00,1.197830801304157866e+00
2.150000000000000000e+01,4.442063020674114959e+00,3.802860287248734927e+00,1.197866768452656494e+00
2.155000000000000071e+01,4.446617334223671669e+00,3.814501083724051611e+00,1.197902756881122244e+00
2.160000000000000142e+01,4.451171228894716059e+00,3.826142044243725060e+00,1.197938767676991922e+00
2.165000000000000213e+01,4.455724704419554705e+00,3.837783168890943397e+00,1.197974802013227258e+00
2.170000000000000284e+01,4.460277760516827783e+00,3.849424457754206497e+00,1.198010861157522200e+00
2.175000000000000000e+01,4.464830396890408615e+00,3.861065910927756306e+00,1.198046946482784314e+00
2.180000000000000071e+01,4.469382613228174428e+00,3.872707528512052466e+00,1.198083059479106094e+00
2.185000000000000142e+01,4.473934408442240773e+00,3.884349308674591050e+00,1.198122732586279993e+00
2.190000000000000213e+01,4.478485741861891967e+00,3.895991269603055418e+00,1.198162427925217433e+00
2.195000000000000284e+01,4.483036613219415045e+00,3.907633411375929455e+00,1.198202146600067186e+00
2.200000000000000000e+01,4.487587022234231782e+00,3.919275734076690387e+00,1.198241889799316562e+00
2.205000000000000071e+01,4.492136968611914583e+00,3.930918237794189807e+00,1.198281658804603911e+00
2.210000000000000142e+01,4.496686452043102911e+00,3.942560922623076003e+00,1.198321455000711522e+00
2.215000000000000213e+01,4.501235472202299803e+00,3.954203788664259367e+00,1.198361279886935638e+00
2.220000000000000284e+01,4.505784028746538716e+00,3.965846836025432864e+00,1.198401135090067848e+00
2.225000000000000000e+01,4.510332120782555521e+00,3.977490063461397440e+00,1.198440468525309610e+00
2.230000000000000071e+01,4.514879754920579025e+00,3.989133469969023960e+00,1.198479823864988969e+00
2.235000000000000142e+01,4.519426930896833561e+00,4.000777055625609258e+00,1.198519202193448985e+00
2.240000000000000213e+01,4.523973648434906458e+00,4.012420820513349362e+00,1.198558604677581574e+00
2.245000000000000284e+01,4.528519907244788811e+00,4.024064764719714304e+00,1.198598032575423078e+00
2.250000000000000000e+01,4.533065707021808777e+00,4.035708888337858014e+00,1.198637487245897804e+00
2.255000000000000071e+01,4.537611047445460066e+00,4.047353191467077060e+00,1.198676970159899158e+00
2.260000000000000142e+01,4.542155928178094548e+00,4.058997674213314255e+00,1.198716482912934644e+00
2.265000000000000213e+01,4.546700348553909699e+00,4.070642335896501152e+00,1.198752838366736517e+00
2.270000000000000284e+01,4.551244345642834865e+00,4.082287162948094128e+00,1.198789213941058529e+00
2.275000000000000000e+01,4.555787919203116765e+00,4.093932155440453080e+00,1.198825610628700300e+00
2.280000000000000071e+01,4.560331068981430036e+00,4.105577313450421428e+00,1.198862029497788972e+00
2.285000000000000142e+01,4.564873794712002386e+00,4.117222637059668067e+00,1.198898471699596735e+00
2.290000000000000213e+01,4.569416096115643811e+00,4.128868126355063062e+00,1.198934938477397516e+00
2.295000000000000284e+01,4.573957972898675450e+00,4.140513781429092433e+00,1.198971431176535374e+00
2.300000000000000000e+01,4.578499424751739433e+00,4.152159602380320003e+00,1.199007951255909976e+00
2.305000000000000071e+01,4.583040451207339494e+00,4.163805588951944969e+00,1.199039809298904080e+00
2.310000000000000142e+01,4.587581106690843846e+00,4.175451720310398684e+00,1.199071684864388532e+00
2.315000000000000213e+01,4.592121390992464747e+00,4.187097996520600773e+00,1.199103578814173510e+00
2.320000000000000284e+01,4.596661303892370043e+00,4.198744417651361971e+00,1.199135492075241061e+00
2.325000000000000000e+01,4.601200845159923780e+00,4.210390983775681661e+00,1.199167425646484375e+00
2.330000000000000071e+01,4.605740014552849537e+00,4.222037694971071176e+00,1.199199380606342347e+00
2.335000000000000142e+01,4.610278811816301392e+00,4.233684551319913503e+00,1.199231358121473523e+00
2.340000000000000213e+01,4.614817236681837187e+00,4.245331552909862971e+00,1.199263359456645306e+00
2.345000000000000284e+01,4.619355288831732409e+00,4.256978699745635808e+00,1.199290038538206149e+00
2.350000000000000000e+01,4.623893030278964922e+00,4.268625967735936833e+00,1.199316732203309366e+00
2.355000000000000071e+01,4.628430460849669359e+00,4.280273356936669771e+00,1.199343441166906610e+00
2.360000000000000142e+01,4.632967580361646576e+00,4.291920867406970430e+00,1.199370166197836651e+00
2.365000000000000213e+01,4.637504388623739260e+00,4.303568499209445619e+00,1.199396908124378935e+00
2.370000000000000284e+01,4.642040885435135600e+00,4.315216252410446707e+00,1.199423667840541663e+00
2.375000000000000000e+01,4.646577070584605451e+00,4.326864127080362721e+00,1.199450446313203633e+00
2.380000000000000071e+01,4.651112943849649461e+00,4.338512123293952527e+00,1.199477244590253289e+00
2.385000000000000142e+01,4.655648505016258376e+00,4.350160241183875343e+00,1.199498658480689706e+00
2.390000000000000213e+01,4.660183816772352827e+00,4.361808456251759836e+00,1.199520084004662923e+00
2.395000000000000284e+01,4.664718878979844163e+00,4.373456768543749540e+00,1.199541521730669080e+00
2.400000000000000000e+01,4.669253691494017033e+00,4.385105178108556601e+00,1.199562972269911043e+00
2.405000000000000071e+01,4.673788254163033784e+00,4.396753684997656286e+00,1.199584436280685340e+00
2.410000000000000142e+01,4.678322566827384676e+00,4.408402289265497487e+00,1.199605914473346413e+00
2.415000000000000213e+01,4.682856629319281261e+00,4.420050990969741633e+00,1.199627407615943220e+00
2.420000000000000284e+01,4.687390441461984913e+00,4.431699790171520270e+00,1.199648916540639210e+00
2.425000000000000000e+01,4.691924003069058102e+00,4.443348686935726377e+00,1.199670442151050676e+00
2.430000000000000071e+01,4.696457313943533940e+00,4.454997681331338555e+00,1.199691985430666241e+00
2.435000000000000142e+01,4.700990373876982709e+00,4.466646773431779849e+00,1.199713547452542439e+00
2.440000000000000213e+01,4.705523182648470915e+00,4.478295963315323647e+00,1.199735129390517852e+00
2.445000000000000284e+01,4.710055740023384452e+00,4.489945251065551091e+00,1.199756732532236692e+00
2.450000000000000000e+01,4.714588045752103440e+00,4.501594636771862668e+00,1.199778358294346869e+00
2.455000000000000071e+01,4.719120099568498539e+00,4.513244120530063519e+00,1.199800008240320848e+00
2.460000000000000142e+01,4.723651901188220315e+00,4.524893702443027799e+00,1.199821684101463282e+00
2.465000000000000213e+01,4.728183450306743474e+00,4.536543382621455400e+00,1.199843387801813321e+00
2.470000000000000284e+01,4.732714746597120659e+00,4.548193161184745925e+00,1.199865121487840858e+00
2.475000000000000000e+01,4.737245789707390742e+00,4.559843038262002324e+00,1.199886887564089788e+00
2.480000000000000071e+01,4.741776579257569679e+00,4.571493013993200627e+00,1.199908688736254003e+00
2.485000000000000142e+01,4.746307114836143981e+00,4.583143088530549747e+00,1.199930528063626323e+00
2.490000000000000213e+01,4.750837395995947787e+00,4.594793262040091086e+00,1.199952409023479216e+00
2.495000000000000284e+01,4.755367422249292986e+00,4.606443534703589471e+00,1.199974335590786367e+00
2.500000000000000000e+01,4.759897193062169407e+00,4.618093906720782016e+00,1.199996312337886950e+00
2.505000000000000071e+01,4.764426707847284170e+00,4.629744378312082631e+00,1.200018344560392025e+00
2.510000000000000142e+01,4.768955965955631982e+00,4.641394949721851404e+00,1.200040438438075174e+00
2.515000000000000213e+01,4.773484966666192264e+00,4.653045621222393180e+00,1.200062601243087501e+00
2.520000000000000284e+01,4.778013709173200674e+00,4.664696393118898499e+00,1.200084841613226150e+00
2.525000000000000000e+01,4.782542192570234718e+00,4.676347265755621763e+00,1.200107169916240890e+00
2.530000000000000071e+01,4.787070415830052994e+00,4.687998239523703425e+00,1.200129598744113624e+00
2.535000000000000142e+01,4.791598377778679030e+00,4.699649314871230388e+00,1.200152143597136956e+00
2.540000000000000213e+01,4.796126077061507509e+00,4.711300492316392585e+00,1.200174823852351746e+00
